sentence	label	label_name
what 's the lowest round trip fare from bwi to any city	2	airfare
i 'm starting from denver	0	flight
show me all flights to dallas from san francisco atlanta and pittsburgh	0	flight
what 's the latest flight from san jose to houston	0	flight
show me the round trip tickets from baltimore to atlanta	2	airfare
united airlines stopping in denver	0	flight
i 'll need a rental car at the atlanta airport can you show me what 's available	4	ground_service
what northwest flights stop in denver	0	flight
what kind of ground transportation is there once i get to dallas	4	ground_service
can i have a rental car in houston	4	ground_service
i want an early morning flight from boston to philadelphia	0	flight
i would like to fly from atlanta to denver on september fifteenth	0	flight
on july twenty third all flights on american airlines from philadelphia to san francisco	0	flight
show me all flights for tomorrow from san francisco to pittsburgh	0	flight
what is the earliest flight from tampa to milwaukee tomorrow	0	flight
i need a flight on friday from newark to tampa	0	flight
i 'd like to see the fare code again qx	8	abbreviation
rental cars in washington dc	4	ground_service
what 's the last flight from atlanta to boston	0	flight
flights between tampa and st. louis	0	flight
show me ground transport in seattle	4	ground_service
please give me the prices for all flights from philadelphia to denver airport next sunday	2	airfare
what flights are available from pittsburgh to boston on saturday	0	flight
what flights are available saturday to san francisco from dallas	0	flight
show me the flights from denver to baltimore or washington dc that arrive before or around noon	0	flight
please list the flight times from newark to boston	1	flight_time
what are the fares for flights between atlanta and dfw	2	airfare
list flights from philadelphia to san francisco thursday	0	flight
does midwest express serve baltimore	0	flight
i want to fly denver to pittsburgh	0	flight
i want to fly from dallas fort worth to philadelphia	0	flight
show me the nonstop flights from atlanta to oakland that leave in the afternoon and arrive between 430 pm and 630 pm	0	flight
please list all northwest flights into denver	0	flight
show flights first class on american from philadelphia to dallas fort worth	0	flight
what are the prices of these flights	2	airfare
i want to know the time of the latest flight i can take from washington to san francisco where i can get a dinner meal	1	flight_time
show me flights from denver to san francisco on wednesday	0	flight
show me flights between memphis tennessee and las vegas	0	flight
is there a thursday night flight from pittsburgh to san francisco on us air	0	flight
i 'd like to book the cheapest one way flight from pittsburgh to atlanta on july twentieth	0	flight
list all flights from nashville to seattle	0	flight
what are the fares for flights between atlanta and dfw provided by american airlines	2	airfare
what are all flights to denver from philadelphia on sunday	0	flight
how many flights are there between san francisco and philadelphia on august eighteenth	10	quantity
i would like to book a flight that goes from memphis to las vegas	0	flight
what ground transportation is available from the pittsburgh airport to the town	4	ground_service
i need a flight from atlanta to baltimore and this flight should arrive at 7 pm please	0	flight
flights from new york city to montreal	0	flight
how much is the cheapest flight from denver to pittsburgh	2	airfare
which airlines provide direct flights between washington and denver	6	airline
describe ground transportation in dallas	4	ground_service
what flights from montreal to las vegas on saturday	0	flight
what is the cost of a flight from boston to denver	2	airfare
what flights go from tampa to charlotte on sunday	0	flight
what flights does american airlines have from boston to dallas	0	flight
fares from dallas to baltimore	2	airfare
morning flight from dallas to atlanta	0	flight
are there any nonstop flights from philadelphia to denver that arrive before 5 pm	0	flight
what is ewr	8	abbreviation
which flights are between boston and baltimore washington	0	flight
please give me the united airlines flights from denver to baltimore that are the first class flights please	0	flight
what type of aircraft is used on the first flight from philadelphia to dallas in the morning	3	aircraft
what transportation is available from the dallas airport to downtown	4	ground_service
show flights from pittsburgh to oakland on us airlines with fare information	0	flight
what is the earliest flight leaving boston and going to washington on september third	0	flight
show me the airlines that fly from san francisco to boston	6	airline
all flights from charlotte to anywhere on us air around 1 pm	0	flight
which airlines have nonstop flights from kansas city to chicago	6	airline
i need a flight from chicago to dallas on continental on june fifth	0	flight
flights from nashville to seattle	0	flight
what delta leaves boston for atlanta	0	flight
show me the cheapest one way flight from atlanta to pittsburgh	0	flight
list all the flights that arrive at general mitchell international from various cities	0	flight
please list the rental car information in pittsburgh	4	ground_service
round trip fares from baltimore to philadelphia less than 1000 dollars round trip fares from denver to philadelphia less than 1000 dollars round trip fares from pittsburgh to philadelphia less than 1000 dollars	2	airfare
what flights are available thursday afternoon from baltimore to atlanta	0	flight
show me dallas to boston flights	0	flight
i need a flight leaving pittsburgh next monday arriving in fort worth before 10 am	0	flight
what airlines fly from boston to san francisco	6	airline
show me flights from oakland to dallas on sunday	0	flight
show me the price of flight ea 212 from atlanta to washington	2	airfare
what flights are there from atlanta to oakland on thursday with in flight meals	0	flight
what are the cheapest round trip flights from denver to pittsburgh	0	flight
what are the flights from milwaukee to orlando on wednesday	0	flight
i need a flight from toronto to montreal reaching montreal early on friday	0	flight
show me flights from dallas to baltimore	0	flight
what ground transportation is available in denver	4	ground_service
list the round trip flights from st. paul to san jose	0	flight
what about the eastern airlines flights arriving in pittsburgh between 12 and 4 in the afternoon	0	flight
what flights go from pittsburgh to newark after 305 in the afternoon	0	flight
what is the cost of a flight from boston to san francisco	2	airfare
i would like information for flights from baltimore to dallas on early tuesday morning	0	flight
i 'm interested in a flight from pittsburgh to atlanta	0	flight
show me the earliest flight from newark to seattle	0	flight
could you tell me what morning flights are available from oakland to denver before 10 am	0	flight
boston to pittsburgh wednesday	0	flight
anything from baltimore or washington with a stopover in denver going to san francisco	0	flight
what is the latest flight available between san francisco and boston	0	flight
give me the latest flight tomorrow on american airlines from milwaukee to tacoma	0	flight
do you have one to denver from philadelphia	0	flight
what are the flights from cleveland to indianapolis on wednesday may twelfth on either twa delta or continental	0	flight
from toronto to atlanta in the afternoon	0	flight
show me flights from denver to atlanta	0	flight
all flights and fares from dallas	14	flight+airfare
what is the fare from boston to san francisco on united airlines flight 21	2	airfare
find the cheapest one way fare from boston to san francisco	2	airfare
show me all flights arriving at love field from other airports	0	flight
list all the flights from atlanta to charlotte north carolina that leave next monday	0	flight
what flights are between boston and atlanta on july thirty first	0	flight
i want a flight on twa from boston to denver	0	flight
i want a flight from los angeles to pittsburgh that arrives before 3 pm on tuesday	0	flight
us 771 pittsburgh to philadelphia what is the fare	2	airfare
show me the last flight available in the evening from boston to dc on july twenty first	0	flight
i want a list of flights from pittsburgh to baltimore on thursday that arrive in baltimore before 10 am	0	flight
i would like an afternoon flight from washington to boston on august twentieth	0	flight
list all round trip flights from orlando to kansas city	0	flight
show me the flight that leaves philadelphia in the afternoon and arrives in the evening in denver	0	flight
show me the afternoon flights from washington to boston	0	flight
what ground transportation is there in atlanta	4	ground_service
show me continental flights leaving chicago on saturday morning	0	flight
which flights depart burbank after noon and arrive in denver by 6 pm	0	flight
philadelphia to dallas saturday	0	flight
i want to go between boston and washington early in the morning	0	flight
san francisco to pittsburgh friday	0	flight
display all the flights from baltimore to dallas which leave after 4 pm	0	flight
flights from newark new jersey to cleveland	0	flight
i 'd like to see the flights from denver to philadelphia again	0	flight
i would like information on flights from denver to san francisco after noon on wednesday	0	flight
flight from dallas to milwaukee	0	flight
fly from dallas to baltimore	0	flight
show me the list of flights from philadelphia to denver that leave in the afternoon	0	flight
show me the flights from denver that go to pittsburgh and then atlanta	0	flight
show me the flights from san francisco to boston	0	flight
please list only united airlines flights between denver and boston	0	flight
what 's the lowest round trip fare from atlanta to bwi	2	airfare
what does restriction ap 57 mean	8	abbreviation
i need a flight from pittsburgh to new york city	0	flight
i am looking for the cheapest fare from indianapolis to orlando on december twenty seventh	2	airfare
what flights leave charlotte north carolina and arrive in phoenix arizona on monday before 4 pm	0	flight
fares between atlanta and boston	2	airfare
show ground transportation in denver	4	ground_service
thank you very much now can you help me with information on flights from boston to atlanta	0	flight
what are the flight numbers of the flights which go from san francisco to washington via indianapolis	12	flight_no
what is the latest departure from boston to pittsburgh on the seventh of july	0	flight
flights from atlanta to washington dc on thursday morning	0	flight
what flights can i find from pittsburgh to san francisco after 9 am	0	flight
show me the flights from san diego to newark	0	flight
what flights go from dallas to denver after 3 pm	0	flight
flights from newark to cleveland daily	0	flight
do you have any flights from chicago to indianapolis	0	flight
do you have a 9 o'clock flight from boston to philadelphia	0	flight
what classes of service does twa have	0	flight
what flights do you have available from denver dallas and pittsburgh into baltimore	0	flight
does any airline have a jet flight between pittsburgh and baltimore	6	airline
show me the flights from st. petersburg to salt lake city that arrive before noon	0	flight
what is the earliest flight leaving washington to san francisco	0	flight
are there any united airlines flights between boston and dallas	0	flight
what flights from st. paul to kansas city on friday with a meal	0	flight
i want a flight on continental airlines leaving san francisco california arriving pittsburgh pennsylvania	0	flight
show me flights from denver to philadelphia on a monday	0	flight
tell me about flights from atlanta to charlotte next monday	0	flight
may i see all the flights from cleveland to dallas	0	flight
all flights before 10 am boston denver	0	flight
what is the least expensive business class flight between atlanta and dallas	0	flight
which flights are there on tuesday from san francisco to pittsburgh	0	flight
what are the flights from indianapolis to san diego on wednesday the twelfth	0	flight
i 'd like to find a flight from miami florida to las vegas nevada that would arrive before 4 pm on sunday	0	flight
i would like a flight from boston to atlanta	0	flight
i will be staying downtown in atlanta for two hours could you tell me what the ground transportation is available	4	ground_service
what is the first flight that travels from atlanta to baltimore that serves lunch	0	flight
is there ground transportation from the airport in denver to downtown	4	ground_service
what time is the last flight from washington to san francisco	1	flight_time
show me flights to san francisco arriving before 1	0	flight
what are the flights and fares from boston to philadelphia	14	flight+airfare
please show me united nonstop flights between boston and san francisco departing around 5 in the evening	0	flight
i want a flight originating in denver going to pittsburgh and atlanta in either order	0	flight
show me flights from san francisco to dallas please	0	flight
i would like to know the flights that are available leaving out of pittsburgh to san francisco on thursday night after 9 pm	0	flight
what is fare code h	8	abbreviation
list all the landings at general mitchell international	0	flight
all flights from cleveland to newark	0	flight
does us air have a flight from toronto to salt lake city monday may thirty first	0	flight
please show me the flights from atlanta to denver	0	flight
what 's the earliest flight from boston to bwi that serves dinner	0	flight
when do planes leave boston for	0	flight
show me the nonstop flights from houston to dallas	0	flight
show me any show me what the first class fares are of the flights from pittsburgh to san francisco on monday	2	airfare
show me ground transportation in boston	4	ground_service
show me the flights from salt lake city to st. petersburg on wednesday	0	flight
show me the flights from baltimore to oakland	0	flight
i would like a flight from toronto to san diego that stops in kansas city	0	flight
is twa flight 497766 from st. petersburg to milwaukee with one stop available tomorrow morning	0	flight
please list united flights between boston and denver departing at 9 am	0	flight
show me the flights from cleveland to memphis	0	flight
what american airlines flights from phoenix to milwaukee depart phoenix after 6 pm on wednesday	0	flight
what is the distance from toronto international airport to toronto	7	distance
is there an airline that has a flight from philadelphia to san francisco with a stop in dallas	6	airline
show me ground transportation in san francisco	4	ground_service
what are the flights from milwaukee to orlando on thursday	0	flight
information on american airlines from fort worth texas to philadelphia	0	flight
give me all the flights from new york to miami round trip with costs less than 466 dollars	0	flight
what is the seating capacity of the various airplanes that united airlines uses	13	capacity
what flights from kansas city to chicago leave next wednesday returning the following day	0	flight
what is the lowest fare from denver to pittsburgh	2	airfare
could you list for me the flights that leave oakland on sunday and arrive in dallas	0	flight
i would like to book a flight from baltimore to san francisco before 12 o'clock on tuesday	0	flight
flight from denver to san francisco in the afternoon	0	flight
is us air	6	airline
what is the least expensive one way fare from boston to san francisco	2	airfare
is there ground transportation in dallas from the dallas airport to downtown dallas	4	ground_service
show me the cheapest fare from dallas to baltimore	2	airfare
what 's the smallest plane flying from pittsburgh to baltimore on december seventeenth	3	aircraft
show me first class flights one way tampa to st. louis	0	flight
can you show me evening flights from nashville to houston that serve dinner	0	flight
now i need flights leaving from atlanta and arriving in philadelphia on wednesday morning	0	flight
okay that sounds great let 's go from atlanta on april twenty one in the morning to dallas least expensive fare one way	0	flight
what ground transportation is available in dallas	4	ground_service
show me all daily flights from milwaukee to orlando	0	flight
show afternoon flights from houston to dallas	0	flight
could you tell me about ground transportation arrangements from the dallas airport to downtown dallas	4	ground_service
please show me flights from dallas fort worth to atlanta on monday	0	flight
i 'd like the lowest fare from denver to pittsburgh	2	airfare
give me flights that arrive in baltimore from denver	0	flight
from denver to baltimore	0	flight
what flights leave after 7 pm from philadelphia to boston	0	flight
i want to fly boston to dallas	0	flight
what united airlines first class airfare flights are available from denver to baltimore on july three	2	airfare
flight from salt lake city to oakland california	0	flight
where do the flights from boston to oakland stop	5	airport
ground transportation atlanta	4	ground_service
what 's the ground transportation from oakland to san francisco	4	ground_service
give me the american airlines flights from phoenix to milwaukee on wednesday	0	flight
all flights from boston to washington dc on november eleventh	0	flight
i would like to see the flights from baltimore to philadelphia again	0	flight
i need a flight from indianapolis to toronto reaching toronto on thursday morning	0	flight
please show me the round trip flights from st. petersburg to toronto	0	flight
show flights from denver into san francisco	0	flight
what is the most expensive one way fare from boston to atlanta on american airlines	2	airfare
price of flight from nashville to cleveland	2	airfare
i would like to fly from boston to oakland what airlines fly from boston to oakland	0	flight
what airline is ac	6	airline
pittsburgh to baltimore please on january one	0	flight
flight will start from boston	0	flight
am flights from atlanta to philadelphia	0	flight
what flights are there from milwaukee to phoenix on saturday	0	flight
do i get a meal on the atlanta to bwi flight eastern 210	15	meal
please show me continental flights from san francisco to pittsburgh on friday	0	flight
what 's the cheapest flight from denver to pittsburgh	0	flight
list the flights arriving in atlanta from boston between 4 and 8 pm	0	flight
does any airline have an afternoon flight from atlanta to boston	6	airline
what flights depart san francisco after 4 pm and fly to washington via indianapolis	0	flight
could you tell me what flights you have that run daily from boston to san francisco please	0	flight
on tuesday the twenty third flights from philadelphia to san francisco on american airlines	0	flight
please list all flights that leave denver before noon on northwest airlines	0	flight
what is lowest cost air fare available for a flight from dallas to baltimore arriving on july fourth	2	airfare
can you tell me what aircraft is used for delta flight 1222 from kansas city to salt lake city	3	aircraft
show me the cheapest round trips from dallas to baltimore	0	flight
what car rentals are available next sunday from denver airport	4	ground_service
show me the airlines	6	airline
what are the rental car rates in dallas	9	ground_fare
in economy class from dallas to baltimore arriving july seventh i 'd like to know what 's the cheapest ticket possible	2	airfare
what classes of service does twa provide	0	flight
is there ground transportation in st. louis	4	ground_service
please give me the cheapest round trip airfare from atlanta to philadelphia on august the first	2	airfare
what is the cheapest round trip fare on continental 1291 round trip denver san francisco	2	airfare
how much does it cost to fly from boston to atlanta	2	airfare
which cities are serviced by both american and delta airlines	11	city
show me the flights from philadelphia to baltimore	0	flight
what flights are available from boston to washington dc late the twenty fifth or early the twenty sixth	0	flight
list the flights that arrive and depart from general mitchell international airport	0	flight
all right give me the flight times in the morning on september twentieth from pittsburgh to san francisco	1	flight_time
show all nonstop flights from atlanta to san francisco	0	flight
list all flights from denver to philadelphia	0	flight
a one way flight from boston to san francisco please	0	flight
i would like an american airlines flight from cincinnati to burbank leaving this afternoon	0	flight
show me ground transportation in denver	4	ground_service
what is the lowest cost fare that delta has between boston and san francisco	2	airfare
what flights do you have today from san francisco to pittsburgh	0	flight
show me flights from minneapolis to seattle on july second	0	flight
list all the takeoffs and landings at general mitchell international	0	flight
show me flights leaving from dallas to baltimore	0	flight
what is the cost of a first class ticket from dallas fort worth to san francisco	2	airfare
does american airlines fly from philadelphia to san francisco	0	flight
list all flights on continental leaving denver and arriving at chicago on monday before noon	0	flight
i would like a flight from nashville to st. louis that arrives in st. louis around 6 pm and is nonstop	0	flight
does midwest express have any flights from montreal to nashville	0	flight
flights from westchester county to st. paul	0	flight
what are the flights from nashville to tacoma on tuesday the eighteenth of may	0	flight
i 'd like the cheapest cost fare to fort worth from boston	2	airfare
what is the cheapest one way fare from boston to baltimore	2	airfare
what flights are available friday afternoon from pittsburgh to san francisco	0	flight
on august thirtieth please schedule me on a flight from denver to san francisco early in the morning	0	flight
i need information on a flight from san francisco to atlanta that would stop in fort worth	0	flight
show me all flights to dallas that are less than 1500 dollars round trip	0	flight
how many passengers can a boeing 737 hold	13	capacity
i need a flight from philadelphia to dallas next wednesday in the morning	0	flight
show me the flights from love field to all other airports	0	flight
what airline is ea the abbreviation for	6	airline
show departures and arrivals in atlanta for american airlines	0	flight
what flight from boston to baltimore is the least expensive flight	0	flight
from washington dc to philadelphia departing in the afternoon	0	flight
show me flights from san francisco to denver after 4 pm	0	flight
i 'd like to fly from minneapolis to long beach two days from today in the early morning	0	flight
i need a ticket from los angeles to charlotte that leaves early in the morning	2	airfare
i need ground transportation in seattle	4	ground_service
does midwest express serve indianapolis	0	flight
i want to leave oakland and arrive in boston at 5 o'clock in the afternoon	0	flight
what is fare code y mean	8	abbreviation
round trip first class fares new york to miami	2	airfare
july seventh what is the cost of a round trip ticket traveling first class on united airlines leaving from denver going to baltimore	2	airfare
could i have listings of flights from new york to montreal canada leaving on wednesday	0	flight
explain fare code qx	8	abbreviation
what 's the cheapest flight from pittsburgh to san francisco on friday	0	flight
please show me all fares for flights from denver to oakland	2	airfare
what flights are between washington and san francisco	0	flight
what kind of aircraft will i be flying on if i take a first class american airlines flight from philadelphia to dallas	3	aircraft
can you tell me the time a flight would leave from atlanta to boston in the afternoon	1	flight_time
i 'd like to arrange a trip to baltimore on january first	0	flight
what is the ground transportation available in fort worth texas	4	ground_service
what is the earliest flight leaving denver going to boston	0	flight
pm flights dallas to atlanta	0	flight
display all flights from toronto to san diego on us air with a layover in phoenix	0	flight
san francisco to denver tuesday	0	flight
tell me about flights from indianapolis to houston	0	flight
show me all flights from new york to miami leaving on a tuesday and returning on sunday	0	flight
hi i 'd like a flight from tampa to montreal	0	flight
show me the lowest fare for a round trip flight from baltimore to dallas	2	airfare
show me flights from philadelphia to oakland on friday	0	flight
give me the flights for american airline from dallas to san francisco	0	flight
i 'd like to see all the flights from boston to philadelphia	0	flight
actually what are the nonstop flights from las vegas to burbank on saturday may twenty two	0	flight
show me flights from pittsburgh to san francisco on friday leaving after 12 noon	0	flight
what aircraft is co 1209	3	aircraft
explain meal codes sd d	8	abbreviation
show me a list of rental car fares at boston airport	4	ground_service
flights from washington dc to denver	0	flight
what is the least expensive flight today from atlanta to san francisco	0	flight
show me fares from houston to las vegas	2	airfare
what is the latest flight departing from boston to san francisco	0	flight
what is the fare going from baltimore to atlanta one way on november seventh	2	airfare
please show me flights from denver to san francisco on wednesday after 1300 hours	0	flight
what airline stands for hp	6	airline
please list me the flights and their cost of all airlines flying from denver to baltimore	14	flight+airfare
i want a flight from denver to atlanta	0	flight
show me the round trip tickets from baltimore to dallas	2	airfare
ground transportation san francisco	4	ground_service
i would like to know if i fly on american flight number 813 from boston to oakland if i will stop enroute at another city	0	flight
i need a flight from atlanta to philadelphia and i 'm looking for the cheapest fare	0	flight
ground transport denver	4	ground_service
what is the price of a one way fare from atlanta to boston	2	airfare
explain the fare codes	8	abbreviation
i 'd like to know what flights united airline has from dallas to san francisco	0	flight
show flights between philadelphia and denver on september sixteenth	0	flight
between boston and denver i 'd like a flight that takes the least amount of stops to get to boston	0	flight
what is the price of flights from indianapolis to memphis	2	airfare
is there an airline that advertises having more flights than any other airline	6	airline
what flights from pittsburgh to newark on monday	0	flight
nonstop flights denver to boston	0	flight
show me all flights from milwaukee to orlando one way	0	flight
i need a thursday flight from pittsburgh to baltimore arriving in baltimore before 9 o'clock	0	flight
show me all flights from dallas to san francisco	0	flight
can you show me one way economy fares from dallas to atlanta	2	airfare
what types of meals are available	15	meal
i 'd like to book a flight from san diego to toronto	0	flight
cheapest fare from nashville to seattle	2	airfare
please list the morning flights from st. louis to st. paul	0	flight
show all flights from denver to san francisco	0	flight
what is the cheapest fare from washington to san francisco leaving on september thirtieth	2	airfare
list the nonstop flights from denver to washington dc	0	flight
i would like to find flights from minneapolis to long beach after 4 o'clock on monday june fourteenth please	0	flight
yes i 'm looking for a flight between oakland and boston with a stopover in dallas fort worth do you have one of those	0	flight
what flights leave phoenix on wednesday evening and arrive in milwaukee	0	flight
please show me the flights from washington to san francisco	0	flight
what city is mco	11	city
what is the round trip first class fare on united from boston to san francisco	2	airfare
what flights from san jose to dallas on friday afternoon	0	flight
friday 's flights between newark and tampa	0	flight
please give me round trip fares from baltimore to philadelphia	2	airfare
show me the flights from love field	0	flight
find travel arrangements for a round trip flight from baltimore to pittsburgh	0	flight
what flights are there from memphis to las vegas	0	flight
what flights leave from newark to los angeles in the afternoon	0	flight
which united flights from boston to san francisco make connections	0	flight
yes i need a flight from denver to pittsburgh on july seventh	0	flight
names of airports	5	airport
i would like an early morning flight on june first from chicago into seattle on continental airlines	0	flight
morning flights out of san francisco arriving boston afternoon	0	flight
please list available ground transportation in pittsburgh	4	ground_service
show me all nationair flights from toronto	0	flight
i 'd like to fly from denver to atlanta with a stop in pittsburgh	0	flight
find the cheapest one way fare from boston to oakland	2	airfare
information on flights from pittsburgh to san francisco	0	flight
i want to leave from philadelphia and go to atlanta baltimore and boston please list these flights	0	flight
what is the earliest american airlines flight that i can get first class from philadelphia to dallas	0	flight
flights from denver to westchester county new york weekdays	0	flight
what flights are available from boston to washington late monday evening or early tuesday morning	0	flight
what is restriction ap57	16	restriction
what is the earliest flight from denver to san francisco on the morning of august twenty seventh	0	flight
ground transportation please in the city of boston between airport and downtown	4	ground_service
wednesday morning flights between baltimore and newark	0	flight
what flights from minneapolis to pittsburgh	0	flight
what types of ground transportation are available in denver	4	ground_service
i 'm interested in round trip flights from boston to washington	0	flight
show me all direct flights from dallas fort worth to either san francisco or oakland	0	flight
show me the flights from pittsburgh to san francisco on friday	0	flight
i 'd like to fly late tomorrow from minneapolis to long beach	0	flight
what airlines fly from boston to atlanta	6	airline
please give me information on a flight on april seventeen from philadelphia to boston as early as possible	0	flight
what flights are available saturday to san francisco from dallas	0	flight
i need a flight after 6 pm on wednesday from oakland to salt lake city	0	flight
i want to go from boston to oakland on united and leave at 838 am which flight should i take	0	flight
i 'd like to book the cheapest one way flight from denver to pittsburgh	0	flight
what is the distance from boston airport to boston	7	distance
what flights takeoff and land at general mitchell international	0	flight
what are the flights from boston to san francisco	0	flight
what are the flights in the month of december from atlanta to denver which stop in boston	0	flight
what flights are available from pittsburgh to baltimore on july twenty fifth 1991	0	flight
is there a flight from boston to san francisco making a stopover in dallas fort worth	0	flight
how far is oakland airport from downtown	7	distance
show me the first flight that arrives in toronto from cincinnati	0	flight
flights from newark to tampa on friday on us air	0	flight
okay could you tell me what flight leaves dallas to san francisco by united airline	0	flight
please list flights from philadelphia to dallas stopping in atlanta	0	flight
show me the flights from baltimore to dallas	0	flight
what 's the earliest flight leaving denver for pittsburgh	0	flight
what pm flights are available from philadelphia to pittsburgh	0	flight
i want a return flight from washington to dallas on american airlines	0	flight
i 'd like to fly nonstop from atlanta to baltimore and get there at 7 pm	0	flight
what flights from kansas city to denver after 845 in the morning	0	flight
show me airlines between boston and san francisco	6	airline
what 's the latest flight out of denver that arrives in pittsburgh next monday	0	flight
which companies fly between boston and oakland	6	airline
what flights do you have between oakland and boston with a stopover in dallas fort worth	0	flight
i would like to leave early in the morning	0	flight
show me flights from denver to atlanta on june sixteenth	0	flight
show me the itinerary for the connecting flight from dallas fort worth to san francisco that departs dallas fort worth at 1940	0	flight
i want a flight between oakland and boston that arrives before 5 pm	0	flight
show me flights from new york to miami	0	flight
show me flights denver to washington on thursday	0	flight
what flights leave from atlanta to boston on june twenty ninth in the afternoon	0	flight
show me the type of aircraft that canadian airlines uses	3	aircraft
what are the morning flights from philadelphia to dallas going on american airlines	0	flight
what does mco stand for	8	abbreviation
i would like to know some information on flights leaving philadelphia arriving in pittsburgh in the afternoon	0	flight
us 3724 baltimore to philadelphia what is the round trip fare	2	airfare
is there a 4 o'clock flight from washington dc to denver	0	flight
list the flights arriving in baltimore from pittsburgh on august third	0	flight
show me all flights from phoenix to milwaukee on wednesday	0	flight
i would like information on flights from baltimore to atlanta on thursday arriving in atlanta before 6 pm	0	flight
please list the friday flights from houston to milwaukee on american airlines in the evening	0	flight
i would like to fly from pittsburgh to atlanta	0	flight
show me all the flights from denver to las vegas	0	flight
what flights from denver to salt lake city	0	flight
i need a list of late afternoon flights from chicago to milwaukee	0	flight
i 'd like to find the cheapest flight from washington dc to atlanta	0	flight
please list all flights on united airlines out of denver before noon	0	flight
in denver what kind of ground transportation is there from the airport to downtown	4	ground_service
show me the lowest priced fare from dallas to baltimore	2	airfare
what flights are there tuesday morning from dallas to atlanta	0	flight
show me the fare for delta flight 296 from atlanta to philadelphia	2	airfare
list the three earliest flights from atlanta to philadelphia on wednesday	0	flight
from montreal to las vegas	0	flight
can you list flights from washington to toronto with the lowest one way fares	0	flight
what are the round trip flights from philadelphia to san francisco	0	flight
show me all us air flights from atlanta to denver for the day after tomorrow	0	flight
show flights on us air from pittsburgh to oakland connecting through denver	0	flight
a listing of all flights from boston to baltimore before 10 am on thursday	0	flight
what airport in new york is closest to downtown	5	airport
what flights are there from tampa to charlotte	0	flight
what is the earliest flight from boston to philadelphia	0	flight
show me all flights from denver to san francisco	0	flight
all flights from long beach to phoenix	0	flight
what is ff	8	abbreviation
i 'd like a nonstop flight from atlanta to baltimore that gets in around 7 pm	0	flight
evening flights from philadelphia to oakland	0	flight
what does ap57 mean	8	abbreviation
please list any flights from oakland california to philadelphia on tuesday	0	flight
show flights from san francisco to denver on wednesday and thursday	0	flight
can you tell me the cheapest one way fare from boston to san francisco	2	airfare
what ground transportation is available in denver	4	ground_service
show me the flights from boston to pittsburgh on thursday	0	flight
what flights are available from philadelphia to denver on sundays	0	flight
list flights from philadelphia to dallas that stop in atlanta	0	flight
list airlines serving between denver and san francisco	6	airline
what 's the cheapest fare for a round trip from indianapolis to orlando on december twenty seventh	2	airfare
what are the lowest one way fares from pittsburgh to atlanta	2	airfare
what flights from new york to los angeles	0	flight
what is fare code f	8	abbreviation
flights from denver to seattle on saturday morning on continental	0	flight
what is the least expensive flight from pittsburgh to atlanta leaving on october fifth	0	flight
give me the list of flights for continental between denver and boston	0	flight
list daily flights from oakland to boston using continental airlines	0	flight
what flights from tacoma to orlando on saturday	0	flight
what are the coach class fares on flights from pittsburgh to atlanta	2	airfare
what is the meaning of restriction ap80	8	abbreviation
i need a flight from los angeles to charlotte today	0	flight
show me all the types of aircraft	3	aircraft
what is restriction ap80	16	restriction
show me all flights from atlanta to san francisco which leave the day after tomorrow after 5 o'clock pm	0	flight
i need a flight from new york to toronto thursday may six arriving by noon	0	flight
what are my choices of flights leaving early afternoon from minneapolis to indianapolis	0	flight
now i need flight information leaving atlanta and arriving in baltimore in the afternoon	0	flight
please list all flights from baltimore to atlanta	0	flight
what are all the flights available between pittsburgh and dallas fort worth	0	flight
from denver to pittsburgh on april twenty first i need the cheapest flight	0	flight
find the flights leaving dallas and going to san francisco that leave after 5 pm	0	flight
flights from new york to miami	0	flight
list flights from philadelphia to dallas	0	flight
i need a flight from pittsburgh to los angeles thursday evening	0	flight
what is the cheapest flight from denver to pittsburgh leaving on september twenty eighth	0	flight
what flights are there from houston to dallas	0	flight
what does ground transportation look like in oakland	4	ground_service
list all nonstop flights from la to pittsburgh before 5 pm on tuesday	0	flight
show me the flights from denver to las vegas	0	flight
what flights are available from denver to dallas fort worth in the afternoons	0	flight
i need a flight from new york city to montreal tomorrow	0	flight
show me the names of airlines in atlanta	6	airline
i 'd like to fly from san francisco to boston with a stopover in dallas fort worth and i want to fly on delta airlines	0	flight
i need to find a plane from boston to san francisco on friday	3	aircraft
show me a list of flights from denver to san francisco for september first 1991	0	flight
i need a flight from kansas city to newark on the first of july	0	flight
what aircraft has the largest seating capacity	3	aircraft
what is ewr	8	abbreviation
what ground transportation is available at baltimore	4	ground_service
find travel arrangements for a round trip flight from dallas to pittsburgh arriving after 8 pm	0	flight
show me round trip flights from denver to baltimore that offer first class service on united	0	flight
show me the cheapest one way flights from dallas to san francisco leaving dallas after 4 pm	0	flight
what are the first class fares from dallas to baltimore	2	airfare
show me continental flights from chicago to seattle on saturday morning	0	flight
what northwest airlines flights leave denver before noon	0	flight
are there any flights next monday morning from pittsburgh to san francisco	0	flight
what does fare code qo mean	8	abbreviation
show me the flights available from san francisco to pittsburgh for tuesday and also the price	0	flight
flights between milwaukee and orlando one way	0	flight
what does ewr mean	8	abbreviation
flights from baltimore to san francisco	0	flight
give me the earliest flight on american airlines tomorrow from st. petersburg to milwaukee	0	flight
what flights does delta have between dallas and denver	0	flight
i would like to fly from boston to baltimore in the afternoon what flights are there	0	flight
where does flight ua 281 from boston to oakland stop	0	flight
