tokens	ner_tags	text
['Goodnight', 'twitterland', '!!', 'seee', 'you', 'tomorrow', ':)', 'Michael', 'I', 'love', 'you', 'more', 'than', 'my', 'life', '...', 'the', 'biggest', 'kiss', 'for', 'you', 'my', 'love', '!!!', ':D', 'L', '.', 'O', '.', 'V', '.', 'E']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Goodnight twitterland !! seee you tomorrow :) Michael I love you more than my life ... the biggest kiss for you my love !!! :D L . O . V . E
['Ew', 'wait', 'baq', 'da', 'fuq', 'up', '.', 'I', 'have', 'to', 'look', 'after', 'Michael', 'and', 'his', 'friend', '...', 'JOY', '.', '-___-op']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Ew wait baq da fuq up . I have to look after Michael and his friend ... JOY . -___-op
['RT', '@RespectJustinB', ':', 't.v', ':', 'text', 'Justin', 'to', '28', '28', '2', 'to', 'get', 'all', 'Justin', 'features', '!', 'me', ':', '*pics', 'my', 'phone', 'up*', 't.v', ':', 'just', '9.99', '$', 'a', 'month', '.', 'me', ':', '*puts', 'ph', '...']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	RT @RespectJustinB : t.v : text Justin to 28 28 2 to get all Justin features ! me : *pics my phone up* t.v : just 9.99 $ a month . me : *puts ph ...
"['First', 'Day', 'of', 'Autumn', 'Networking', 'Mixer', 'at', 'Dick', ""'s"", 'Carpet', 'next', 'T', '...', '[URL]', 'via', '#constantcontact']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O']	First Day of Autumn Networking Mixer at Dick 's Carpet next T ... [URL] via #constantcontact
"['Men', ""'s"", 'soccer', 'vs', '.', 'Crown', 'College', 'at', 'home', 'tomorrow', 'at', '2', 'pm', '.', 'Come', 'support', 'your', 'Eagles', '!', 'Praying', 'for', 'you', 'guys', '!']"	['O', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O']	Men 's soccer vs . Crown College at home tomorrow at 2 pm . Come support your Eagles ! Praying for you guys !
['AI', ':', 'DEMAND', 'RELEASE', 'FOR', 'SYRIAN', 'BLOGGER', ':', '17-9-2010Tal', 'al-Mallohi', ',', 'a', '19-year-old', 'Syrian', 'woman', ',', 'has', 'been', 'held', 'incommun', '...', '[URL]']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	AI : DEMAND RELEASE FOR SYRIAN BLOGGER : 17-9-2010Tal al-Mallohi , a 19-year-old Syrian woman , has been held incommun ... [URL]
['I', 'was', 'rotfl', 'at', 'lunch', 'today', '.', 'xD', 'My', 'BFF', '&amp;', 'I', 'sat', 'next', 'to', 'these', '2', 'boys', ',', 'Shane', '&amp;', 'Jonah', '.', 'And', 'this', 'girl', ',', 'Claire', '.', '(', 'cont', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O']	I was rotfl at lunch today . xD My BFF &amp; I sat next to these 2 boys , Shane &amp; Jonah . And this girl , Claire . ( cont )
['Lelystad', '-', 'za', '18', 'sep', '-', 'Schrijfster', 'en', 'tekenaar', 'van', 'Vos', 'en', 'Haas', 'in', 'FlevoMeer', 'Bibliotheek', 'Lelystad', ':', '#boomagenda', '[URL]']	['B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Lelystad - za 18 sep - Schrijfster en tekenaar van Vos en Haas in FlevoMeer Bibliotheek Lelystad : #boomagenda [URL]
['Ah', 'a', 'Friday', 'night', 'free', '!', 'Avin', 'a', 'drink', 'with', 'friends', '.', 'Lent', 'the', 'T4', 'to', 'friend', 'to', 'camp', 'in', '.', 'Off', 'camping', 'to', 'Robinhoods', 'bay', 'In', 'Jasmin', '.', 'Good', 'weekend']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'B-location', 'O', 'O', 'O']	Ah a Friday night free ! Avin a drink with friends . Lent the T4 to friend to camp in . Off camping to Robinhoods bay In Jasmin . Good weekend
['RT', '@nickjonas', ':', 'Just', 'arrived', 'in', 'Sacramento', '!', 'What', 'a', 'beautiful', 'day', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O']	RT @nickjonas : Just arrived in Sacramento ! What a beautiful day .
['A', 'Twisted', 'two', 'nighter', 'in', 'London', 'NOVEMBER', '18', '...', 'Younger', 'Brother', '(', 'Live)', ',', 'Shpongle', '(', 'Simon', 'Posford', 'DJ', 'set', ')', 'and', 'other', '...', '[URL]']	['O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'B-group', 'I-group', 'O', 'O', 'O', 'B-group', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	A Twisted two nighter in London NOVEMBER 18 ... Younger Brother ( Live) , Shpongle ( Simon Posford DJ set ) and other ... [URL]
['Been', 'a', 'rough', 'day', '.', 'On', 'my', 'third', 'Dortmunder', 'Gold', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'I-product', 'O']	Been a rough day . On my third Dortmunder Gold .
['#futbol', '&gt;', 'Newcastle', 'Jets', 'Youth', 'v', 'AIS', 'U21', '@', '18', 'Sep', '04:00', '-', 'precios', 'actualizados', '!', '[URL]', '#apuestas']	['O', 'O', 'B-group', 'I-group', 'I-group', 'O', 'B-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	#futbol &gt; Newcastle Jets Youth v AIS U21 @ 18 Sep 04:00 - precios actualizados ! [URL] #apuestas
"[""'Come"", 'to', '""', 'MRB', '@', '61', 'Roadhouse', 'BBQ', '""', 'Sunday', ',', 'October', '10', 'from', '12:00', 'pm', 'to', '4:00', 'pm', '.', 'We', 'are', 'playing', 'for', 'the', '61', 'Roadhouse', '...', '[URL]']"	['O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	"'Come to "" MRB @ 61 Roadhouse BBQ "" Sunday , October 10 from 12:00 pm to 4:00 pm . We are playing for the 61 Roadhouse ... [URL]"
"['RT', '@dengshot', 'Mochi', 'waffles', '!', '@', 'new', 'Teaze', 'cafe', 'by', 'the', 'library', '!', 'Try', 'two', 'for', '$4', 'w/', 'today', ""'s"", '#IndulgeLivingVA', 'deal', '!', '[URL]']"	['O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	RT @dengshot Mochi waffles ! @ new Teaze cafe by the library ! Try two for $4 w/ today 's #IndulgeLivingVA deal ! [URL]
['RT', '@DaymiCarolina', ':', 'Yayaayayay', 'kings', 'of', 'leon', 'tonight', '!!!']	['O', 'O', 'O', 'O', 'B-group', 'I-group', 'I-group', 'O', 'O']	RT @DaymiCarolina : Yayaayayay kings of leon tonight !!!
"['@lauraluanabeth', ""'ll"", 'be', 'back', 'in', 'LA', 'tomorrow', 'night', '!', 'yaaaay', '!']"	['O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O']	@lauraluanabeth 'll be back in LA tomorrow night ! yaaaay !
"['@PERSONGUY6661', 'I', 'have', ""n't"", 'unfortunately', ':(', 'I', 'missed', 'the', 'chance', 'when', 'theycame', 'to', 'the', 'uk', 'this', 'year', ',', 'you', 'seen', 'them', '?']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	@PERSONGUY6661 I have n't unfortunately :( I missed the chance when theycame to the uk this year , you seen them ?
['DJ', 'set', 'at', 'The', 'Standard', 'in', 'LA', 'tonight', '!', '[URL]']	['O', 'O', 'O', 'B-location', 'I-location', 'O', 'B-location', 'O', 'O', 'O']	DJ set at The Standard in LA tonight ! [URL]
['I', 'want', 'it', 'NOW', '!', ';)', 'RT', ':', '@corsairartisan', 'Pumpkin', 'Moonshine', 'has', 'arrived', 'in', 'Nashville', '--', 'Give', 'it', 'a', 'week', 'to', 'get', 'it', 'in', 'stores', '.', 'KY', 'ships', 'next', 'week', '!']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'I-product', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O']	I want it NOW ! ;) RT : @corsairartisan Pumpkin Moonshine has arrived in Nashville -- Give it a week to get it in stores . KY ships next week !
['RT', '@CantBeliebIt', ':', 'When', 'Justin', 'gets', 'a', 'girlfriend', 'That', 'Should', 'Be', 'Me', 'is', 'gonna', 'be', '#1', 'on', 'iTunes', '.']	['O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O']	RT @CantBeliebIt : When Justin gets a girlfriend That Should Be Me is gonna be #1 on iTunes .
"['My', 'horrible', 'doctor', 'was', 'featured', 'on', 'Oh', 'Canada', 'Team', ""'s"", 'blog', ':', '[URL]']"	['O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'I-group', 'O', 'O', 'O', 'O']	My horrible doctor was featured on Oh Canada Team 's blog : [URL]
['Madden', 'tonite', '!!!', 'the', 'homie', 'going', 'down', '!', 'Better', 'get', 'then', 'clips', 'ready', '!', 'For', 'my', 'free', 'cut', '!!', 'Ha', 'ha']	['B-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Madden tonite !!! the homie going down ! Better get then clips ready ! For my free cut !! Ha ha
['RT', '@robmoysey', 'Eyeopener', 'vs', '.', 'Ryerson', 'Quidditch', 'team', 'this', 'Sunday', 'at', '4', 'p.m.', 'Anyone', 'know', 'where', 'to', 'get', 'cheap', 'brooms', '?', '#Ryerson', '@RUQuidditch', '#Rams']	['O', 'O', 'B-group', 'O', 'O', 'B-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	RT @robmoysey Eyeopener vs . Ryerson Quidditch team this Sunday at 4 p.m. Anyone know where to get cheap brooms ? #Ryerson @RUQuidditch #Rams
['BBL', 'started', 'tonight', ',', 'EBL', 'tmrw', ',', 'Euroleague', 'qualifiers', 'tues', 'but', 'damn', ',', 'i', 'can', 'haz', 'NBA', 'now', '?', 'League', 'Pass', 'withdrawal', 'symptoms', '......']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'B-creative_work', 'I-creative_work', 'O', 'O', 'O']	BBL started tonight , EBL tmrw , Euroleague qualifiers tues but damn , i can haz NBA now ? League Pass withdrawal symptoms ......
"['Branching', 'out', 'from', 'Lincoln', 'park', 'after', 'dark', '...', 'Hello', '""', 'Russian', 'navy', '""', 'it', ""'s"", 'like', 'the', 'same', 'thing', 'but', 'with', 'glitter', '!']"	['O', 'O', 'O', 'B-product', 'I-product', 'I-product', 'I-product', 'O', 'O', 'O', 'B-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	"Branching out from Lincoln park after dark ... Hello "" Russian navy "" it 's like the same thing but with glitter !"
['O', 'happy', 'day', '.', 'My', 'local', 'grocery', 'carries', 'Hoegaarden', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O']	O happy day . My local grocery carries Hoegaarden .
['RT', '@TechZader', ':', 'iPad', 'Refresh', 'Due', 'in', 'January', '[URL]']	['O', 'O', 'O', 'B-product', 'O', 'O', 'O', 'O', 'O']	RT @TechZader : iPad Refresh Due in January [URL]
['Season', 'opener', 'for', 'Bradley', 'Soccer', 'tonight', '!']	['O', 'O', 'O', 'B-group', 'I-group', 'O', 'O']	Season opener for Bradley Soccer tonight !
['On', 'My', 'Own', 'Time', '-', 'Gym', 'Class', 'Heroes']	['B-creative_work', 'I-creative_work', 'I-creative_work', 'I-creative_work', 'O', 'B-group', 'I-group', 'I-group']	On My Own Time - Gym Class Heroes
"['RT', '@KenzieComersMum', ':', '&quot;', 'He', ""'s"", 'Just', 'A', 'Boy', '&quot;', 'music', 'video', 'will', 'be', 'uploaded', 'on', 'to', '@mckenziecomer', 'you', 'tube', 'channel', 'today', '5', 'pm', 'AEST', 'Sat', '18th', 'Sept', ',', '...']"	['O', 'O', 'O', 'O', 'B-creative_work', 'I-creative_work', 'I-creative_work', 'I-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'I-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	RT @KenzieComersMum : &quot; He 's Just A Boy &quot; music video will be uploaded on to @mckenziecomer you tube channel today 5 pm AEST Sat 18th Sept , ...
