uid	sentence	label	label_name	tree
3004	what began as an audio-visual recording of the nine months of director jacqueline liebman's pregnancy as she and her boyfriend dealt with the fact that they were totally unprepared as parents .	1	Objective	(20 (24 (25 (41 what) (3 (59 began) (1 (39 as) (24 (25 (13 (26 (29 (52 an) (61 [UNK])) (10 (66 -) (2 (68 visual) (11 (65 recording) (12 (74 of) (27 (52 the) (2 (68 nine) (11 (65 months) (12 (74 of) (27 (90 director) (61 [UNK]))))))))))) (44 [UNK])) (3 (28 (38 ') (67 s)) (45 pregnancy))) (1 (39 as) (25 (41 she) (3 (28 (76 and) (27 (46 her) (51 boyfriend))) (45 dealt)))))))) (1 (49 with) (27 (81 the) (64 fact)))) (31 (1 (39 that) (25 (41 they) (3 (6 (28 (89 were) (86 totally)) (57 [UNK])) (27 (37 as) (71 parents))))) (77 .)))
699	"""unless you're a fanatic , the best advice is : 'scooby' don't ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (88 unless) (80 you)) (3 (28 (38 ') (67 re)) (27 (81 a) (61 [UNK])))) (1 (39 ,) (25 (27 (52 the) (2 (32 best) (84 advice))) (79 is)))) (31 (1 (39 :) (25 (13 (38 ') (26 (87 scooby) (38 '))) (3 (62 don) (28 (38 ') (67 t))))) (77 .)))) (55 ""))"
5580	"""a tropical setting : a dying man , his life a disaster of decadence and mis-spent emotion ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (27 (81 a) (61 [UNK])) (79 setting)) (1 (49 :) (27 (52 a) (2 (32 dying) (84 man))))) (31 (1 (39 ,) (25 (27 (46 his) (51 life)) (27 (81 a) (11 (65 disaster) (12 (74 of) (27 (35 [UNK]) (8 (8 (76 and) (35 [UNK])) (8 (66 -) (23 (50 spent) (84 emotion)))))))))) (77 .)))) (55 ""))"
2968	"""a gracious , eloquent film that by its end offers a ray of hope to the refugees able to look ahead and resist living in a past forever lost ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (27 (29 (52 a) (61 [UNK])) (8 (70 ,) (15 (82 eloquent) (8 (69 film) (75 that))))) (12 (74 by) (27 (81 its) (11 (65 end) (12 (74 offers) (27 (81 a) (11 (65 ray) (12 (74 of) (27 (91 hope) (12 (74 to) (27 (81 the) (64 refugees)))))))))))) (1 (28 (3 (6 (28 (40 able) (73 to)) (57 look)) (83 ahead)) (76 and)) (87 resist))) (31 (1 (1 (18 (60 living) (12 (74 in) (27 (81 a) (64 past)))) (78 forever)) (78 lost)) (77 .)))) (55 ""))"
1421	"""fans of the tv series will be disappointed , and everyone else will be slightly bored ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (27 (91 fans) (12 (74 of) (27 (81 the) (64 tv)))) (79 series)) (1 (28 (89 will) (86 be)) (87 disappointed))) (31 (1 (39 ,) (25 (13 (88 and) (80 everyone)) (3 (62 else) (3 (6 (28 (89 will) (86 be)) (57 slightly)) (83 bored))))) (77 .)))) (55 ""))"
4199	"""joe , a rootless young drifter , finds work on a barge travelling between glasgow and edinburgh , owned by les and his wife ella ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (58 joe) (1 (39 ,) (25 (13 (27 (52 a) (2 (61 [UNK]) (2 (32 young) (84 drifter)))) (48 ,)) (3 (59 finds) (47 work))))) (1 (49 on) (27 (52 a) (2 (16 (61 [UNK]) (0 (44 [UNK]) (12 (74 between) (27 (35 [UNK]) (8 (76 and) (35 [UNK])))))) (8 (70 ,) (61 [UNK])))))) (31 (1 (1 (49 by) (27 (44 [UNK]) (1 (49 and) (27 (46 his) (51 wife))))) (78 ella)) (77 .)))) (55 ""))"
4938	lucy is a wannabe writer who hides behind a dead end job in her hometown .	1	Objective	(20 (24 (25 (41 lucy) (3 (89 is) (27 (29 (52 a) (61 [UNK])) (8 (63 writer) (8 (75 who) (59 hides)))))) (1 (1 (49 behind) (27 (52 a) (2 (32 dead) (84 end)))) (78 job))) (31 (1 (49 in) (27 (46 her) (51 hometown))) (77 .)))
4742	clerick john preston ( bale ) is a top ranking government agent responsible for destroying those who resist the rules .	1	Objective	(20 (24 (25 (85 [UNK]) (27 (54 john) (8 (8 (42 [UNK]) (8 (70 () (82 bale))) (34 ))))) (1 (49 is) (27 (27 (52 a) (2 (95 top) (2 (44 [UNK]) (84 government)))) (8 (70 agent) (82 responsible))))) (31 (1 (49 for) (27 (33 destroying) (27 (54 those) (8 (75 who) (3 (89 resist) (27 (81 the) (64 rules))))))) (77 .)))
1207	"""harvard man is a semi-throwback , a reminiscence without nostalgia or sentimentality ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (43 harvard) (69 man)) (3 (89 is) (27 (52 a) (2 (68 semi) (8 (21 (8 (66 -) (50 throwback)) (70 ,)) (29 (52 a) (61 [UNK]))))))) (1 (49 without) (27 (54 nostalgia) (8 (76 or) (82 sentimentality))))) (77 .))) (55 ""))"
1662	"""at its best , the good girl is a refreshingly adult take on adultery . . ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (85 at) (27 (46 its) (51 best))) (1 (39 ,) (25 (22 (43 the) (2 (32 good) (84 girl))) (3 (89 is) (27 (52 a) (2 (95 refreshingly) (2 (32 adult) (84 take)))))))) (31 (1 (49 on) (27 (44 [UNK]) (1 (77 .) (77 .)))) (77 .)))) (55 ""))"
4045	"""munnabhai starts wooing komal but she is in love with raja ( ajay devgan ) , a local vagabond doing nothing except working in a bowling alley as a bouncer ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (44 [UNK]) (3 (89 starts) (45 [UNK]))) (1 (39 komal) (24 (25 (13 (88 but) (80 she)) (3 (59 is) (1 (49 in) (27 (91 love) (12 (74 with) (27 (54 raja) (8 (21 (8 (8 (8 (70 () (61 [UNK])) (42 [UNK])) (34 ))) (70 ,)) (27 (52 a) (2 (32 local) (42 [UNK])))))))))) (1 (49 doing) (27 (37 nothing) (71 except)))))) (31 (1 (18 (60 working) (12 (74 in) (27 (52 a) (2 (32 bowling) (42 [UNK]))))) (1 (49 as) (27 (81 a) (61 [UNK])))) (77 .)))) (55 ""))"
3452	"""nora is not interested in foreign political smalltalk , she is after government secrets ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (44 [UNK]) (3 (28 (89 is) (86 not)) (45 interested))) (1 (49 in) (27 (52 foreign) (2 (32 political) (42 [UNK]))))) (31 (1 (39 ,) (25 (41 she) (3 (89 is) (27 (33 after) (27 (53 government) (92 secrets)))))) (77 .)))) (55 ""))"
5791	"""now the lives of these alberta everymen are brought to the big screen by documentarian ferral mitchener in an exploration of the depths of friendship , the fragility of life , growing up gracefully and the art and science of drinking beer like a man ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (88 now) (24 (25 (13 (43 the) (11 (65 lives) (12 (74 of) (27 (52 these) (2 (61 [UNK]) (35 [UNK])))))) (3 (28 (3 (89 are) (45 brought)) (73 to)) (27 (22 (43 the) (2 (32 big) (84 screen))) (12 (74 by) (27 (35 [UNK]) (8 (8 (42 [UNK]) (8 (44 [UNK]) (1 (49 in) (27 (81 an) (11 (65 exploration) (12 (74 of) (27 (81 the) (11 (65 depths) (12 (74 of) (27 (54 friendship) (8 (39 ,) (27 (43 the) (0 (44 [UNK]) (12 (74 of) (27 (54 life) (8 (39 ,) (27 (33 growing) (47 up)))))))))))))))))) (42 [UNK]))))))) (1 (49 and) (27 (52 the) (2 (68 art) (8 (76 and) (82 science))))))) (1 (1 (74 of) (56 drinking)) (78 beer))) (31 (1 (49 like) (27 (81 a) (64 man))) (77 .)))) (55 ""))"
1383	 . . . a rousing fantasy of bloodless revolution against capricious colonial rulers .	0	Subjective	(20 (24 (25 (31 (1 (77 .) (77 .)) (77 .)) (27 (52 a) (2 (32 rousing) (84 fantasy)))) (1 (1 (74 of) (61 [UNK])) (78 revolution))) (31 (1 (49 against) (27 (35 [UNK]) (8 (61 [UNK]) (42 [UNK])))) (77 .)))
4713	"""after escaping from the racoon city medical facility alice searches for answers to the t-virus and how to contain it , all while trying to find a way to escape the ruined city with fellow survivors ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (88 after) (24 (25 (13 (27 (44 [UNK]) (1 (49 from) (27 (22 (43 the) (2 (44 [UNK]) (84 city))) (2 (32 medical) (84 facility))))) (48 alice)) (3 (28 (3 (59 searches) (1 (49 for) (56 answers))) (73 to)) (27 (52 the) (2 (68 t) (8 (66 -) (50 virus)))))) (1 (76 and) (3 (6 (28 (40 how) (73 to)) (57 [UNK])) (83 it))))) (1 (39 ,) (25 (13 (88 all) (80 while)) (3 (6 (28 (3 (6 (28 (40 trying) (73 to)) (57 find)) (27 (81 a) (64 way))) (73 to)) (57 escape)) (27 (52 the) (2 (32 ruined) (84 city))))))) (31 (1 (49 with) (27 (53 fellow) (92 survivors))) (77 .)))) (55 ""))"
3495	"""it's a sci-fi , time travel , action adventure , comedy , drama mystery all rolled into one as mark twain on the way home from one of his last speaking tours in 1906 , is jostled on a train by 2 men , one in pursuit of the other , twain picks up a newspaper that one of them drops and the headline reads """" manned mars mission . . . ."""	1	Objective	"(20
  (20
    (55 "")
    (20
      (24 (25 (41 it) (3 (28 (38 ') (67 s)) (27 (52 a) (2 (68 sci) (8 (66 -) (50 fi)))))) (1 (39 ,) (24 (25 (13 (24 (25 (27 (54 time) (8 (63 travel) (8 (39 ,) (2 (32 action) (84 adventure))))) (8 (8 (70 ,) (15 (82 comedy) (8 (70 ,) (15 (82 drama) (8 (70 mystery) (24 (25 (88 all) (24 (25 (58 rolled) (1 (49 into) (27 (93 one) (12 (74 as) (27 (90 mark) (61 [UNK])))))) (1 (1 (49 on) (27 (81 the) (64 way))) (78 home)))) (1 (49 from) (27 (93 one) (12 (74 of) (27 (52 his) (2 (32 last) (84 speaking)))))))))))) (42 [UNK]))) (1 (49 in) (61 [UNK]))) (39 ,)) (3 (89 is) (45 [UNK]))) (1 (49 on) (27 (81 a) (11 (65 train) (12 (74 by) (27 (53 2) (92 men)))))))))
      (31 (1 (39 ,) (24 (25 (13 (93 one) (12 (74 in) (27 (27 (91 pursuit) (12 (74 of) (27 (81 the) (64 other)))) (8 (70 ,) (61 [UNK]))))) (3 (3 (59 picks) (47 up)) (27 (81 a) (64 newspaper)))) (1 (39 that) (24 (25 (13 (93 one) (12 (74 of) (27 (83 them) (3 (59 drops) (1 (49 and) (27 (52 the) (2 (61 [UNK]) (35 [UNK])))))))) (3 (6 (28 (55 "") (55 "")) (57 [UNK])) (27 (54 mars) (8 (72 mission) (77 .))))) (1 (77 .) (77 .)))))) (77 .))))
  (55 ""))"
4500	dildo diaries takes a lighthearted but 'probing' approach to exploring the development of sections of the texas penal code and its effects on the adult sex toy industry .	1	Objective	(20 (24 (25 (13 (61 [UNK]) (42 [UNK])) (3 (89 takes) (27 (81 a) (61 [UNK])))) (1 (39 but) (25 (13 (38 ') (26 (44 [UNK]) (38 '))) (3 (6 (28 (40 approach) (73 to)) (57 exploring)) (27 (81 the) (11 (65 development) (12 (74 of) (27 (0 (44 [UNK]) (12 (74 of) (27 (52 the) (2 (32 texas) (42 [UNK]))))) (63 code))))))))) (31 (1 (49 and) (27 (81 its) (11 (65 effects) (12 (74 on) (27 (22 (43 the) (2 (32 adult) (84 sex))) (2 (44 [UNK]) (84 industry))))))) (77 .)))
3248	"""dr . david gale , an advocate of eliminating the death penalty , is falsely accused of rape and murder ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (27 (72 dr) (77 .)) (48 david)) (35 [UNK])) (1 (1 (39 ,) (25 (52 an) (0 (44 [UNK]) (12 (74 of) (27 (44 [UNK]) (27 (81 the) (64 death))))))) (78 penalty))) (31 (1 (39 ,) (25 (3 (89 is) (45 [UNK])) (18 (60 accused) (12 (74 of) (27 (54 rape) (8 (76 and) (82 murder))))))) (77 .)))) (55 ""))"
2840	that haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace .	0	Subjective	(20 (24 (25 (13 (88 that) (80 haynes)) (3 (6 (28 (3 (28 (89 can) (86 both)) (45 maintain)) (76 and)) (57 [UNK])) (27 (81 the) (61 [UNK])))) (1 (39 that) (24 (25 (13 (46 his) (14 (84 genre) (8 (8 (76 and) (27 (46 his) (51 character))) (42 [UNK])))) (3 (89 is) (27 (52 a) (2 (61 [UNK]) (35 [UNK]))))) (1 (74 of) (61 [UNK]))))) (31 (1 (49 and) (27 (53 narrative) (92 grace))) (77 .)))
3198	"""however , price discovers a life lesson he never thought possible in the mistaken identity comedy from raw dawg films ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (25 (58 however) (1 (39 ,) (25 (41 price) (3 (59 discovers) (27 (52 a) (2 (32 life) (84 lesson))))))) (41 he)) (3 (62 never) (3 (59 thought) (47 possible)))) (1 (49 in) (27 (52 the) (2 (95 mistaken) (2 (32 identity) (84 comedy)))))) (31 (1 (49 from) (27 (52 raw) (2 (44 [UNK]) (84 films)))) (77 .)))) (55 ""))"
2747	about a boy will warm your heart without making you feel guilty about it .	0	Subjective	(20 (24 (25 (88 about) (25 (13 (43 a) (69 boy)) (3 (89 will) (27 (33 warm) (27 (46 your) (51 heart)))))) (1 (39 without) (25 (13 (88 making) (80 you)) (3 (59 feel) (47 guilty))))) (31 (1 (49 about) (56 it)) (77 .)))
3615	"""in their fortuitous encounter , forged by fire , he makes peace with the past and she takes control of her destiny ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (85 in) (27 (27 (46 their) (2 (44 [UNK]) (84 encounter))) (8 (70 ,) (61 [UNK])))) (1 (49 by) (56 fire))) (31 (1 (39 ,) (24 (25 (41 he) (3 (89 makes) (18 (60 peace) (12 (74 with) (27 (81 the) (64 past)))))) (1 (39 and) (25 (41 she) (3 (89 takes) (18 (60 control) (12 (74 of) (27 (46 her) (51 destiny))))))))) (77 .)))) (55 ""))"
1264	"""the movie is as far as you can get from racy , to the point where it almost stops the blood flow to your brain ; it has a dull , costumey feel ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (43 the) (69 movie)) (3 (89 is) (27 (37 as) (71 far)))) (1 (39 as) (25 (41 you) (3 (89 can) (45 get))))) (31 (1 (49 from) (27 (44 [UNK]) (1 (39 ,) (24 (25 (85 to) (27 (81 the) (64 point))) (1 (39 where) (24 (25 (41 it) (3 (28 (3 (62 almost) (3 (89 stops) (27 (52 the) (2 (32 blood) (84 flow))))) (73 to)) (27 (46 your) (51 brain)))) (1 (1 (39 ;) (25 (41 it) (3 (89 has) (27 (52 a) (2 (68 dull) (8 (70 ,) (61 [UNK]))))))) (78 feel)))))))) (77 .)))) (55 ""))"
287	the quality of schwentke's visuals . . . provides ample compensation .	0	Subjective	(20 (24 (25 (27 (81 the) (11 (65 quality) (12 (74 of) (27 (35 [UNK]) (8 (38 ') (67 s)))))) (8 (72 visuals) (77 .))) (1 (77 .) (77 .))) (31 (1 (49 provides) (27 (61 [UNK]) (35 [UNK]))) (77 .)))
5447	in new york she finds out the true nature of the experimental play he's performing in .	1	Objective	(20 (24 (25 (13 (25 (85 in) (27 (46 new) (51 york))) (41 she)) (3 (59 finds) (47 out))) (1 (27 (52 the) (2 (68 true) (11 (65 nature) (12 (74 of) (27 (81 the) (64 experimental)))))) (78 play))) (31 (1 (25 (41 he) (3 (28 (38 ') (67 s)) (45 performing))) (49 in)) (77 .)))
4714	they have fallen on hard times and are now working jobs outside of show business to make ends meet .	1	Objective	(20 (24 (25 (41 they) (3 (89 have) (45 fallen))) (1 (49 on) (27 (53 hard) (92 times)))) (31 (1 (1 (76 and) (3 (6 (28 (3 (28 (89 are) (86 now)) (27 (91 working) (12 (74 jobs) (27 (91 outside) (12 (74 of) (27 (46 show) (51 business))))))) (73 to)) (57 make)) (83 ends))) (78 meet)) (77 .)))
3291	"""it is then an intimate view of the smoldering monochromatic site and the surrounding solitary streets , the ashen outskirts of new york's financial center , desolate and strewn with debris , the epicenter , a steel moonscape of dresdenesque remains ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (41 it) (3 (28 (89 is) (86 then)) (27 (52 an) (2 (68 intimate) (11 (65 view) (12 (74 of) (27 (22 (43 the) (2 (61 [UNK]) (35 [UNK]))) (78 site)))))))) (1 (49 and) (27 (52 the) (2 (95 surrounding) (2 (44 [UNK]) (84 streets)))))) (31 (1 (39 ,) (24 (25 (27 (81 the) (16 (61 [UNK]) (0 (44 [UNK]) (12 (74 of) (27 (46 new) (51 york)))))) (8 (8 (28 (38 ') (67 s)) (2 (32 financial) (84 center))) (8 (70 ,) (15 (82 desolate) (8 (76 and) (82 strewn)))))) (1 (49 with) (27 (44 [UNK]) (1 (39 ,) (25 (29 (52 the) (61 [UNK])) (8 (39 ,) (27 (52 a) (2 (68 steel) (0 (44 [UNK]) (12 (74 of) (27 (44 [UNK]) (92 remains))))))))))))) (77 .)))) (55 ""))"
2678	"""the underworld urban angst is derivative of martin scorsese's taxi driver and goodfellas , but this film speaks for itself ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (22 (43 the) (2 (95 underworld) (2 (32 urban) (84 angst)))) (3 (89 is) (18 (60 derivative) (12 (74 of) (27 (27 (53 martin) (92 scorsese)) (8 (28 (38 ') (67 s)) (2 (32 taxi) (84 driver)))))))) (1 (49 and) (56 goodfellas))) (31 (1 (39 ,) (25 (88 but) (25 (13 (43 this) (69 film)) (3 (59 speaks) (1 (49 for) (56 itself)))))) (77 .)))) (55 ""))"
1500	"""the work of an exhausted , desiccated talent who can't get out of his own way ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (27 (81 the) (11 (65 work) (12 (74 of) (27 (52 an) (2 (68 exhausted) (8 (70 ,) (61 [UNK]))))))) (79 talent)) (1 (41 who) (6 (28 (62 can) (28 (38 ') (67 t))) (57 get)))) (31 (1 (18 (60 out) (12 (74 of) (27 (46 his) (51 own)))) (78 way)) (77 .)))) (55 ""))"
2614	the plot plummets into a comedy graveyard before janice comes racing to the rescue in the final reel .	0	Subjective	(20 (24 (25 (13 (43 the) (69 plot)) (35 [UNK])) (1 (49 into) (27 (27 (81 a) (64 comedy)) (44 [UNK])))) (31 (1 (39 before) (24 (25 (44 [UNK]) (3 (28 (3 (59 comes) (47 racing)) (73 to)) (27 (81 the) (64 rescue)))) (1 (49 in) (27 (52 the) (2 (32 final) (42 [UNK])))))) (77 .)))
2444	"""cold and scattered , minority report commands interest almost solely as an exercise in gorgeous visuals . that's not vintage spielberg and that , finally , is minimally satisfying ."""	0	Subjective	"(20 (20 (55 "") (20 (27 (54 cold) (8 (76 and) (82 scattered))) (31 (1 (39 ,) (24 (25 (13 (90 minority) (92 report)) (3 (89 commands) (27 (27 (83 interest) (33 almost)) (44 [UNK])))) (1 (39 as) (24 (25 (13 (27 (81 an) (11 (65 exercise) (12 (74 in) (27 (54 gorgeous) (8 (72 visuals) (77 .)))))) (48 that)) (3 (28 (3 (6 (28 (28 (38 ') (67 s)) (86 not)) (57 vintage)) (83 spielberg)) (76 and)) (45 that))) (1 (39 ,) (25 (58 finally) (1 (39 ,) (25 (3 (89 is) (45 [UNK])) (71 satisfying))))))))) (77 .)))) (55 ""))"
4260	"""as he struggles for his humanity , he fights his oppressors and is quickly sent to """" the shu """" where his unbridled rage catapults him to the victor's circle ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (24 (25 (13 (88 as) (80 he)) (3 (59 struggles) (1 (49 for) (27 (46 his) (51 humanity))))) (1 (39 ,) (25 (41 he) (3 (89 fights) (27 (46 his) (42 [UNK])))))) (76 and)) (3 (3 (28 (3 (28 (89 is) (86 quickly)) (45 sent)) (73 to)) (27 (55 "") (55 ""))) (27 (81 the) (64 shu)))) (1 (55 "") (55 ""))) (31 (1 (39 where) (24 (25 (13 (27 (46 his) (42 [UNK])) (48 rage)) (3 (28 (3 (59 [UNK]) (47 him)) (73 to)) (27 (81 the) (64 victor)))) (1 (28 (38 ') (67 s)) (87 circle)))) (77 .)))) (55 ""))"
4721	"""but will's hope of a continued bachelorhood is interrupted when he meets 12-year old marcus , in many ways his complete opposite ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (88 but) (25 (41 will) (3 (28 (38 ') (67 s)) (27 (91 hope) (12 (74 of) (27 (52 a) (2 (61 [UNK]) (35 [UNK])))))))) (3 (89 is) (45 interrupted))) (1 (39 when) (25 (41 he) (3 (89 meets) (27 (54 12) (8 (66 -) (23 (50 year) (2 (32 old) (84 marcus))))))))) (31 (1 (39 ,) (25 (85 in) (27 (93 many) (12 (74 ways) (27 (52 his) (2 (32 complete) (84 opposite))))))) (77 .)))) (55 ""))"
3545	the da sends the dupe into valento-land in hopes of getting the sociopath off his back .	1	Objective	(20 (24 (25 (13 (43 the) (69 da)) (3 (59 sends) (27 (81 the) (11 (65 dupe) (12 (74 into) (27 (54 valento) (8 (66 -) (50 land)))))))) (1 (49 in) (27 (91 hopes) (12 (74 of) (27 (33 getting) (27 (81 the) (61 [UNK]))))))) (31 (1 (49 off) (27 (46 his) (51 back))) (77 .)))
4863	"""but still , the killings do not stop with his death ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (88 but) (25 (58 still) (1 (39 ,) (25 (13 (43 the) (69 killings)) (3 (28 (89 do) (86 not)) (45 stop)))))) (1 (49 with) (27 (46 his) (51 death)))) (77 .))) (55 ""))"
5689	"""using previously unseen video footage , the film shows rocha all jerky and with florid rhetoric urging his cuban comrades to embrace the new political and cultural challenges of the age ; outlining his vision of a unified third world ; and expounding on the differences and peculiarities of latin americans and the means by which their revolutionary aims might be achieved ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (88 using) (24 (25 (58 [UNK]) (1 (49 unseen) (27 (53 video) (92 footage)))) (1 (39 ,) (24 (25 (13 (43 the) (69 film)) (3 (89 shows) (45 [UNK]))) (1 (37 all) (61 [UNK])))))) (1 (39 and) (24 (25 (13 (85 with) (27 (53 florid) (92 rhetoric))) (3 (6 (28 (3 (42 [UNK]) (27 (52 his) (2 (32 cuban) (42 [UNK])))) (73 to)) (57 embrace)) (27 (22 (43 the) (2 (68 new) (8 (63 political) (8 (76 and) (2 (68 cultural) (11 (65 challenges) (12 (74 of) (27 (81 the) (11 (65 age) (12 (74 ;) (27 (44 [UNK]) (27 (46 his) (51 vision))))))))))))) (12 (74 of) (27 (52 a) (2 (61 [UNK]) (2 (32 third) (84 world)))))))) (1 (39 ;) (24 (25 (85 and) (27 (44 [UNK]) (1 (49 on) (27 (81 the) (64 differences))))) (1 (76 and) (0 (44 [UNK]) (12 (74 of) (27 (53 latin) (92 americans)))))))))) (31 (1 (39 and) (25 (13 (27 (81 the) (11 (65 means) (12 (74 by) (27 (33 which) (27 (46 their) (51 revolutionary)))))) (48 aims)) (3 (28 (89 might) (86 be)) (45 [UNK])))) (77 .)))) (55 ""))"
3798	"""carlos ramirez , 28 , lives in the dominican neighborhood of washington heights in new york city , where his father eddie runs a local bodega ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (13 (27 (53 carlos) (92 ramirez)) (21 (8 (70 ,) (82 28)) (70 ,))) (3 (59 lives) (1 (49 in) (27 (52 the) (2 (68 dominican) (11 (65 neighborhood) (12 (74 of) (27 (53 washington) (92 heights))))))))) (1 (1 (49 in) (27 (46 new) (51 york))) (78 city))) (31 (1 (39 ,) (25 (88 where) (25 (13 (27 (46 his) (51 father)) (48 eddie)) (3 (59 runs) (27 (52 a) (2 (32 local) (42 [UNK]))))))) (77 .)))) (55 ""))"
3287	"""that is the question that plagues steve richards ( john stamos ) and eric meyer ( daniel london ) in the comedy """" grownups . """""""	1	Objective	"(20 (20 (20 (20 (55 "") (20 (24 (25 (13 (25 (41 that) (3 (89 is) (27 (81 the) (64 question)))) (75 that)) (3 (42 [UNK]) (27 (54 steve) (8 (8 (42 [UNK]) (8 (70 () (15 (82 john) (8 (44 [UNK]) (34 )))))) (8 (5 (8 (8 (8 (76 and) (82 eric)) (42 [UNK])) (8 (70 () (82 daniel))) (92 london)) (34 ))))))) (1 (49 in) (27 (81 the) (64 comedy)))) (31 (1 (1 (55 "") (55 "")) (61 [UNK])) (77 .)))) (55 "")) (55 "")) (55 ""))"
5258	"""though constantly dreaming of a romantic love , he is not bold enough to make his dreams come true ."""	1	Objective	"(20 (20 (55 "") (20 (24 (25 (88 though) (25 (58 constantly) (1 (60 dreaming) (12 (74 of) (27 (52 a) (2 (32 romantic) (84 love))))))) (1 (39 ,) (25 (13 (80 he) (3 (6 (28 (3 (6 (28 (89 is) (86 not)) (57 bold)) (83 enough)) (73 to)) (57 make)) (27 (46 his) (51 dreams)))) (3 (59 come) (47 true))))) (77 .))) (55 ""))"
833	"""enigma is anything but enigmatic about affairs of the heart , and is well worth seeing for its elective affinities alone ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (41 enigma) (3 (89 is) (45 anything))) (1 (39 but) (25 (58 enigmatic) (1 (49 about) (27 (91 affairs) (12 (74 of) (27 (81 the) (64 heart)))))))) (31 (1 (1 (39 ,) (24 (25 (41 and) (3 (6 (28 (89 is) (86 well)) (57 worth)) (83 seeing))) (1 (49 for) (27 (52 its) (2 (61 [UNK]) (35 [UNK])))))) (78 alone)) (77 .)))) (55 ""))"
4569	"""a chronicle , which goes behind the scenes on a stormy collaboration between the iconoclastic dance company , pilobolus , and legendary author-illustrator maurice sendak ."""	1	Objective	"(20 (20 (55 "") (20 (27 (81 a) (64 chronicle)) (31 (1 (39 ,) (25 (41 which) (3 (59 goes) (1 (49 behind) (27 (81 the) (11 (65 scenes) (12 (74 on) (27 (81 a) (16 (61 [UNK]) (0 (44 [UNK]) (12 (74 between) (27 (29 (52 the) (61 [UNK])) (8 (21 (8 (70 dance) (15 (82 company) (8 (70 ,) (61 [UNK])))) (70 ,)) (8 (8 (76 and) (2 (68 legendary) (8 (63 author) (8 (66 -) (23 (50 illustrator) (44 [UNK])))))) (42 [UNK]))))))))))))))) (77 .)))) (55 ""))"
5509	he is almost to school when a red neck attacks him .	1	Objective	(20 (24 (25 (41 he) (3 (89 is) (45 almost))) (1 (73 to) (87 school))) (31 (1 (39 when) (25 (27 (52 a) (2 (32 red) (42 [UNK]))) (3 (59 attacks) (47 him)))) (77 .)))
1546	"""when not wallowing in its characters' frustrations , the movie is busy contriving false , sitcom-worthy solutions to their problems ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (13 (88 when) (80 not)) (3 (28 (0 (44 [UNK]) (12 (74 in) (27 (46 its) (51 characters)))) (38 ')) (45 [UNK]))) (1 (39 ,) (25 (13 (43 the) (69 movie)) (3 (6 (28 (89 is) (86 busy)) (57 [UNK])) (27 (54 false) (8 (70 ,) (15 (82 sitcom) (8 (66 -) (23 (50 worthy) (84 solutions)))))))))) (31 (1 (49 to) (27 (46 their) (51 problems))) (77 .)))) (55 ""))"
2115	"""on this tricky topic , tadpole is very much a step in the right direction , with its blend of frankness , civility and compassion ."""	0	Subjective	"(20 (20 (55 "") (20 (24 (25 (49 on) (22 (43 this) (2 (44 [UNK]) (84 topic)))) (1 (39 ,) (24 (25 (41 tadpole) (3 (3 (89 is) (27 (37 very) (71 much))) (27 (81 a) (64 step)))) (1 (49 in) (27 (52 the) (2 (32 right) (84 direction))))))) (31 (1 (39 ,) (25 (85 with) (27 (81 its) (11 (65 blend) (12 (74 of) (27 (35 [UNK]) (8 (8 (70 ,) (61 [UNK])) (8 (76 and) (82 compassion))))))))) (77 .)))) (55 ""))"
